./main.o data_image.txt query_image.txt 10 0.5 1
Pre processing Time: 129 ms
a: 410 , b: 220 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579760 b1:-102400 b2:1091579759 theta: 265179.999994
a: 410 , b: 221 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579764 b1:-102400 b2:1091579763 theta: 265180.999994
a: 410 , b: 222 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579768 b1:-102400 b2:1091579767 theta: 265181.999994
a: 410 , b: 223 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579772 b1:-102400 b2:1091579771 theta: 265182.999994
a: 410 , b: 224 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579776 b1:-102400 b2:1091579775 theta: 265183.999994
a: 410 , b: 225 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579780 b1:-102400 b2:1091579779 theta: 265184.999994
a: 410 , b: 226 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579784 b1:-102400 b2:1091579783 theta: 265185.999994
a: 410 , b: 227 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579788 b1:-102400 b2:1091579787 theta: 265186.999994
a: 410 , b: 228 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579792 b1:-102400 b2:1091579791 theta: 265187.999994
a: 410 , b: 229 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579796 b1:-102400 b2:1091579795 theta: 265188.999994
a: 410 , b: 230 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579800 b1:-102400 b2:1091579799 theta: 265189.999994
a: 410 , b: 231 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579804 b1:-102400 b2:1091579803 theta: 265190.999994
a: 410 , b: 232 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579808 b1:-102400 b2:1091579807 theta: 265191.999994
a: 410 , b: 233 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579812 b1:-102400 b2:1091579811 theta: 265192.999994
a: 410 , b: 234 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579816 b1:-102400 b2:1091579815 theta: 265193.999994
a: 410 , b: 235 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579820 b1:-102400 b2:1091579819 theta: 265194.999994
a: 410 , b: 236 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579824 b1:-102400 b2:1091579823 theta: 265195.999994
a: 410 , b: 237 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579828 b1:-102400 b2:1091579827 theta: 265196.999994
a: 410 , b: 238 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579832 b1:-102400 b2:1091579831 theta: 265197.999994
a: 410 , b: 239 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579836 b1:-102400 b2:1091579835 theta: 265198.999994
a: 410 , b: 80 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579200 b1:-102400 b2:1091579199 theta: 265039.999994
a: 410 , b: 81 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579204 b1:-102400 b2:1091579203 theta: 265040.999994
a: 410 , b: 82 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579208 b1:-102400 b2:1091579207 theta: 265041.999994
a: 410 , b: 83 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579212 b1:-102400 b2:1091579211 theta: 265042.999994
a: 410 , b: 84 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579216 b1:-102400 b2:1091579215 theta: 265043.999994
a: 410 , b: 85 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579220 b1:-102400 b2:1091579219 theta: 265044.999994
a: 410 , b: 86 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579224 b1:-102400 b2:1091579223 theta: 265045.999994
a: 410 , b: 87 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579228 b1:-102400 b2:1091579227 theta: 265046.999994
a: 410 , b: 88 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579232 b1:-102400 b2:1091579231 theta: 265047.999994
a: 410 , b: 89 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579236 b1:-102400 b2:1091579235 theta: 265048.999994
a: 410 , b: 90 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579240 b1:-102400 b2:1091579239 theta: 265049.999994
a: 410 , b: 91 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579244 b1:-102400 b2:1091579243 theta: 265050.999994
a: 410 , b: 92 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579248 b1:-102400 b2:1091579247 theta: 265051.999994
a: 410 , b: 93 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579252 b1:-102400 b2:1091579251 theta: 265052.999994
a: 410 , b: 94 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579256 b1:-102400 b2:1091579255 theta: 265053.999994
a: 410 , b: 95 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579260 b1:-102400 b2:1091579259 theta: 265054.999994
a: 410 , b: 96 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579264 b1:-102400 b2:1091579263 theta: 265055.999994
a: 410 , b: 97 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579268 b1:-102400 b2:1091579267 theta: 265056.999994
a: 410 , b: 98 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579272 b1:-102400 b2:1091579271 theta: 265057.999994
a: 410 , b: 99 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579276 b1:-102400 b2:1091579275 theta: 265058.999994
a: 410 , b: 100 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579280 b1:-102400 b2:1091579279 theta: 265059.999994
a: 410 , b: 101 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579284 b1:-102400 b2:1091579283 theta: 265060.999994
a: 410 , b: 102 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579288 b1:-102400 b2:1091579287 theta: 265061.999994
a: 410 , b: 103 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579292 b1:-102400 b2:1091579291 theta: 265062.999994
a: 410 , b: 104 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579296 b1:-102400 b2:1091579295 theta: 265063.999994
a: 410 , b: 105 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579300 b1:-102400 b2:1091579299 theta: 265064.999994
a: 410 , b: 106 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579304 b1:-102400 b2:1091579303 theta: 265065.999994
a: 410 , b: 107 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579308 b1:-102400 b2:1091579307 theta: 265066.999994
a: 410 , b: 108 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579312 b1:-102400 b2:1091579311 theta: 265067.999994
a: 410 , b: 109 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579316 b1:-102400 b2:1091579315 theta: 265068.999994
a: 410 , b: 110 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579320 b1:-102400 b2:1091579319 theta: 265069.999994
a: 410 , b: 111 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091579324 b1:-102400 b2:1091579323 theta: 265070.999994
a: 409 , b: 248 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577664 b1:-102400 b2:1091577663 theta: 264655.999994
a: 409 , b: 249 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577668 b1:-102400 b2:1091577667 theta: 264656.999994
a: 409 , b: 250 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577672 b1:-102400 b2:1091577671 theta: 264657.999994
a: 409 , b: 251 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577676 b1:-102400 b2:1091577675 theta: 264658.999994
a: 409 , b: 252 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577680 b1:-102400 b2:1091577679 theta: 264659.999994
a: 409 , b: 253 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577684 b1:-102400 b2:1091577683 theta: 264660.999994
a: 409 , b: 254 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577688 b1:-102400 b2:1091577687 theta: 264661.999994
a: 409 , b: 255 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577692 b1:-102400 b2:1091577691 theta: 264662.999994
a: 409 , b: 256 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577696 b1:-102400 b2:1091577695 theta: 264663.999994
a: 409 , b: 257 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577700 b1:-102400 b2:1091577699 theta: 264664.999994
a: 409 , b: 258 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577704 b1:-102400 b2:1091577703 theta: 264665.999994
a: 409 , b: 259 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577708 b1:-102400 b2:1091577707 theta: 264666.999994
a: 409 , b: 260 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577712 b1:-102400 b2:1091577711 theta: 264667.999994
a: 409 , b: 261 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577716 b1:-102400 b2:1091577715 theta: 264668.999994
a: 409 , b: 262 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577720 b1:-102400 b2:1091577719 theta: 264669.999994
a: 409 , b: 263 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577724 b1:-102400 b2:1091577723 theta: 264670.999994
a: 409 , b: 264 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577728 b1:-102400 b2:1091577727 theta: 264671.999994
a: 409 , b: 265 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577732 b1:-102400 b2:1091577731 theta: 264672.999994
a: 409 , b: 266 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577736 b1:-102400 b2:1091577735 theta: 264673.999994
a: 409 , b: 267 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577740 b1:-102400 b2:1091577739 theta: 264674.999994
a: 409 , b: 268 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577744 b1:-102400 b2:1091577743 theta: 264675.999994
a: 409 , b: 269 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577748 b1:-102400 b2:1091577747 theta: 264676.999994
a: 409 , b: 270 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577752 b1:-102400 b2:1091577751 theta: 264677.999994
a: 409 , b: 271 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577756 b1:-102400 b2:1091577755 theta: 264678.999994
a: 409 , b: 272 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577760 b1:-102400 b2:1091577759 theta: 264679.999994
a: 409 , b: 273 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577764 b1:-102400 b2:1091577763 theta: 264680.999994
a: 409 , b: 274 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577768 b1:-102400 b2:1091577767 theta: 264681.999994
a: 409 , b: 275 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577772 b1:-102400 b2:1091577771 theta: 264682.999994
a: 409 , b: 276 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577776 b1:-102400 b2:1091577775 theta: 264683.999994
a: 409 , b: 277 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577780 b1:-102400 b2:1091577779 theta: 264684.999994
a: 409 , b: 278 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577784 b1:-102400 b2:1091577783 theta: 264685.999994
a: 409 , b: 279 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091577788 b1:-102400 b2:1091577787 theta: 264686.999994
a: 408 , b: 448 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576256 b1:-102400 b2:1091576255 theta: 264303.999994
a: 408 , b: 449 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576260 b1:-102400 b2:1091576259 theta: 264304.999994
a: 408 , b: 450 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576264 b1:-102400 b2:1091576263 theta: 264305.999994
a: 408 , b: 451 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576268 b1:-102400 b2:1091576267 theta: 264306.999994
a: 408 , b: 452 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576272 b1:-102400 b2:1091576271 theta: 264307.999994
a: 408 , b: 453 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576276 b1:-102400 b2:1091576275 theta: 264308.999994
a: 408 , b: 454 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576280 b1:-102400 b2:1091576279 theta: 264309.999994
a: 408 , b: 455 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576284 b1:-102400 b2:1091576283 theta: 264310.999994
a: 408 , b: 456 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576288 b1:-102400 b2:1091576287 theta: 264311.999994
a: 408 , b: 457 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576292 b1:-102400 b2:1091576291 theta: 264312.999994
a: 408 , b: 458 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576296 b1:-102400 b2:1091576295 theta: 264313.999994
a: 408 , b: 459 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576300 b1:-102400 b2:1091576299 theta: 264314.999994
a: 408 , b: 460 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576304 b1:-102400 b2:1091576303 theta: 264315.999994
a: 408 , b: 461 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576308 b1:-102400 b2:1091576307 theta: 264316.999994
a: 408 , b: 462 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576312 b1:-102400 b2:1091576311 theta: 264317.999994
a: 408 , b: 463 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576316 b1:-102400 b2:1091576315 theta: 264318.999994
a: 408 , b: 464 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576320 b1:-102400 b2:1091576319 theta: 264319.999994
a: 408 , b: 465 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576324 b1:-102400 b2:1091576323 theta: 264320.999994
a: 408 , b: 466 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576328 b1:-102400 b2:1091576327 theta: 264321.999994
a: 408 , b: 467 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576332 b1:-102400 b2:1091576331 theta: 264322.999994
a: 408 , b: 468 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576336 b1:-102400 b2:1091576335 theta: 264323.999994
a: 408 , b: 469 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576340 b1:-102400 b2:1091576339 theta: 264324.999994
a: 408 , b: 470 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576344 b1:-102400 b2:1091576343 theta: 264325.999994
a: 408 , b: 471 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576348 b1:-102400 b2:1091576347 theta: 264326.999994
a: 408 , b: 472 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576352 b1:-102400 b2:1091576351 theta: 264327.999994
a: 408 , b: 473 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576356 b1:-102400 b2:1091576355 theta: 264328.999994
a: 408 , b: 474 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576360 b1:-102400 b2:1091576359 theta: 264329.999994
a: 408 , b: 475 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576364 b1:-102400 b2:1091576363 theta: 264330.999994
a: 408 , b: 476 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576368 b1:-102400 b2:1091576367 theta: 264331.999994
a: 408 , b: 477 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576372 b1:-102400 b2:1091576371 theta: 264332.999994
a: 408 , b: 478 p: 0 q: 0 r: 0 , s: 0 , a1*N+b1: 0 , a2*N+b2: 0 , a1*N+b2: 0 ,a2*N+b1: 0 ,a1:0 a2:1091576376 b1:-102400 b2:1091576375 theta: 264333.999994
